,fideid,name,country,sex,title,rating,birthday,image
423,4147332,Boris Savchenko,RUS,M,GM,2552,1986,True
424,2801914,Victor Mikhalevski,ISR,M,GM,2552,1972,True
425,4108566,Zhamsaran Tsydypov,RUS,M,GM,2552,1996,True
426,815837,Axel Rombaldoni,ITA,M,GM,2551,1992,True
427,605590,Robert Fontaine,SUI,M,GM,2550,1980,True
428,1702092,Johan Hellsten,SWE,M,GM,2550,1975,True
429,108820,Pablo Lafuente,ARG,M,GM,2550,1985,True
430,7101384,Susanto Megaranto,INA,M,GM,2550,1987,True
431,13303635,Tigran K. Harutyunian,ARM,M,GM,2549,1997,True
432,4123700,Vadim Moiseenko,RUS,M,GM,2549,1994,True
433,2008564,Gregory Kaidanov,USA,M,GM,2549,1959,True
434,4122232,Evgeny Shaposhnikov,RUS,M,GM,2549,1981,True
435,13601741,David Arutinian,GEO,M,GM,2549,1984,True
436,13600702,Tamaz Gelashvili,GEO,M,GM,2549,1978,True
437,4151119,Roman V. Nechepurenko,RUS,M,FM,2548,1988,True
438,4500261,Kaido Kulaots,EST,M,GM,2548,1976,True
439,600024,Boris V. Spassky,RUS,M,GM,2548,1937,True
440,4642325,Michael Prusikin,GER,M,GM,2547,1978,True
441,705713,Robert Ruck,HUN,M,GM,2546,1977,True
442,1105680,Tomasz Markowski,POL,M,GM,2546,1975,True
443,24104272,Ivan Rozum,RUS,M,GM,2546,1991,True
444,14109336,Kateryna Lagno,RUS,F,GM,2546,1989,True
445,14104369,Yuri Solodovnichenko,UKR,M,GM,2546,1978,True
446,14105500,Andrey Sumets,UKR,M,GM,2546,1980,True
447,3200019,Ian Rogers,AUS,M,GM,2545,1960,True
448,3507165,Isan Reynaldo Ortiz Suarez,CUB,M,GM,2545,1985,True
449,4119932,Andrey Rychagov,RUS,M,GM,2545,1979,True
450,3520773,Luis Ernesto Quesada Perez,CUB,M,GM,2545,1999,True
451,4123425,Pavel Smirnov,RUS,M,GM,2544,1982,True
452,116807,Leandro Krysa,ARG,M,GM,2544,1992,True
453,1039792,Lucas Van Foreest,NED,M,GM,2544,2001,True
454,14114550,Mariya Muzychuk,UKR,F,GM,2544,1992,True
455,4135202,Alexandr Kharitonov,RUS,M,GM,2543,1986,True
456,1700812,Tiger Hillarp Persson,SWE,M,GM,2543,1970,True
457,2108356,Andre Diamant,BRA,M,GM,2543,1990,True
458,6300529,Cemil Can Ali Marandi,TUR,M,GM,2543,1998,True
459,4156013,Dmitry Obolenskikh,RUS,M,IM,2543,1985,True
460,13601270,David Shengelia,AUT,M,GM,2543,1980,True
461,5004225,Sandipan Chanda,IND,M,GM,2543,1983,True
462,12100030,Mohd Al-Mudahka,QAT,M,GM,2542,1974,True
463,2019540,Alexander Goldin,USA,M,GM,2542,1964,True
464,2000040,Boris Gulko,USA,M,GM,2542,1947,True
465,922900,Nikola Sedlak,SRB,M,GM,2542,1983,True
466,727709,Gergely Aczel,HUN,M,GM,2542,1991,True
467,4151976,Dmitry Frolyanov,RUS,M,GM,2542,1986,True
468,2061074,Ruifeng Li,USA,M,GM,2541,2001,True
469,14116502,Vitaly Sivuk,UKR,M,GM,2541,1992,True
470,4113624,Sergei Shipov,RUS,M,GM,2541,1966,True
471,604011,Iossif Dorfman,FRA,M,GM,2540,1953,True
472,728012,Oliver Mihok,HUN,M,GM,2540,1993,True
473,3507548,Juan Carlos Gonzalez Zamora,MEX,M,GM,2540,1968,True
474,14110547,Yaroslav Zinchenko,UKR,M,GM,2540,1987,True
475,322156,Jan Krejci,CZE,M,GM,2540,1992,True
476,4100794,Alexey Kuzmin,RUS,M,GM,2540,1963,True
477,14100096,Vladimir B Tukmakov,UKR,M,GM,2540,1946,True
478,14500310,Robert Zelcic,CRO,M,GM,2539,1965,True
479,14600986,Dusko Pavasovic,SLO,M,GM,2539,1976,True
480,4600193,Christopher Lutz,GER,M,GM,2539,1971,True
481,2000156,Lev Alburt,USA,M,GM,2539,1945,True
482,4156803,Oleg Korneev,ESP,M,GM,2538,1969,True
483,13400363,Namig Guliyev,AZE,M,GM,2538,1974,True
484,12801259,Viktorija Cmilyte,LTU,F,GM,2538,1983,True
485,14505959,Alojzije Jankovic,CRO,M,GM,2537,1983,True
486,4203380,Igor Miladinovic,SRB,M,GM,2536,1974,True
487,1211668,Ioan-Cristian Chirila,ROU,M,GM,2536,1991,True
488,4900847,Tsegmed Batchuluun,MGL,M,GM,2536,1987,True
489,11600039,Edvins Kengis,LAT,M,GM,2536,1959,True
490,2300087,Hannes Stefansson,ISL,M,GM,2536,1972,True
491,7200595,Helgi Dam Ziska,FAI,M,GM,2535,1990,True
492,3503313,Omar Almeida Quintana,CUB,M,GM,2535,1981,True
493,14111330,Anna Muzychuk,UKR,F,GM,2535,1990,True
494,121576,Tomas Sosa,ARG,M,IM,2535,1998,True
495,13400312,Misratdin Iskandarov,AZE,M,GM,2535,1995,True
496,113816,Leonardo Tristan,ARG,M,GM,2535,1989,True
497,1004816,Ruud Janssen,NED,M,GM,2534,1979,True
498,1004689,Sipke Ernst,NED,M,GM,2534,1979,True
499,24105074,Ilia Iljiushenok,RUS,M,GM,2534,1993,True
500,1203975,Levente Vajda,ROU,M,GM,2534,1981,True
501,4152786,Vladimir Kozhakin,RUS,M,FM,2533,1957,True
502,4102878,Ildar Ibragimov,RUS,M,GM,2533,1967,True
503,4623169,Alexander Naumann,GER,M,GM,2533,1979,True
504,1400266,Sune Berg Hansen,DEN,M,GM,2533,1971,True
505,14201801,Jakhongir Vakhidov,UZB,M,GM,2533,1995,True
506,1000012,Jan H Timman,NED,M,GM,2533,1951,True
507,3506690,Fidel Corrales Jimenez,USA,M,GM,2532,1987,True
508,1704060,Emanuel Berg,SWE,M,GM,2532,1981,True
509,13601865,Levan Aroshidze,ESP,M,GM,2532,1985,True
510,912123,Marko Nenezic,SRB,M,IM,2532,1995,True
511,12800104,Darius Ruzele,LTU,M,GM,2531,1968,True
512,14203049,Temur Kuybokarov,AUS,M,GM,2530,2000,True
513,4170083,Sergei Matsenko,RUS,M,GM,2530,1990,True
514,2900440,Boris Chatalbashev,DEN,M,GM,2530,1974,True
515,5201241,Mark Paragua,PHI,M,GM,2529,1984,True
516,3408027,Mauricio Flores Rios,CHI,M,GM,2529,1990,True
517,13500465,Alexei Fedorov,BLR,M,GM,2529,1972,True
518,12800023,Eduardas Rozentalis,LTU,M,GM,2529,1963,True
519,2900130,Atanas Kolev,BUL,M,GM,2529,1967,True
520,13600095,Zurab Sturua,GEO,M,GM,2529,1959,True
521,13400665,Farid Abbasov,AZE,M,GM,2528,1979,True
522,2008572,Alexander Shabalov,USA,M,GM,2528,1967,True
523,700045,Jozsef Pinter,HUN,M,GM,2528,1953,True
524,4611420,Thomas Luther,GER,M,GM,2528,1969,True
525,114286,Sebastian Iermito,ARG,M,IM,2528,1993,True
526,2000121,Lubomir Kavalek,USA,M,GM,2527,1943,True
527,13502247,Andrey Zhigalko,BLR,M,GM,2527,1985,True
528,4102240,Ruslan Shcherbakov,RUS,M,GM,2527,1969,True
529,4700236,Erald Dervishi,ALB,M,GM,2527,1979,True
530,13400495,Rasul Ibrahimov,AZE,M,GM,2527,1981,True
531,5008352,Deep Sengupta,IND,M,GM,2527,1988,True
532,4135229,Pavel Anisimov,RUS,M,GM,2527,1986,True
533,708402,Zoltan Medvegy,HUN,M,GM,2527,1979,True
534,3702308,Guillermo Vazquez,PAR,M,IM,2527,1997,True
535,2069342,Nicolas Checa,USA,M,GM,2527,2001,True
536,8605564,Yi Xu,CHN,M,GM,2527,1998,True
537,4162714,Vladimir Epishin,RUS,M,GM,2527,1965,True
538,600270,Jean-Marc Degraeve,FRA,M,GM,2527,1971,True
539,2900394,Aleksander Delchev,BUL,M,GM,2526,1971,True
540,751499,Gergely Kantor,HUN,M,GM,2526,1999,True
541,4100654,Yuri Yakovich,RUS,M,GM,2526,1962,True
542,3509265,Roberto Garcia Pantoja,CUB,M,GM,2526,1992,True
543,1205730,Vladislav Nevednichy,ROU,M,GM,2526,1969,True
544,4119002,Alexander Rustemov,RUS,M,GM,2525,1973,True
545,13400681,Rashad Babaev,AZE,M,GM,2525,1981,True
546,4144031,Alexandre Danin,RUS,M,GM,2525,1986,True
547,14500116,Mladen Palac,CRO,M,GM,2525,1971,True
548,2300044,Johann Hjartarson,ISL,M,GM,2525,1963,True
549,24615137,Hagen Poetsch,GER,M,GM,2525,1991,True
550,111724,Andres Carlos Obregon,ARG,M,GM,2525,1986,True
551,24164879,Semyon Lomasov,RUS,M,IM,2525,2002,True
552,4174003,Vladimir Belous,RUS,M,GM,2524,1993,True
553,14100932,Michail Brodsky,UKR,M,GM,2524,1969,True
554,3202534,Zong-Yuan Zhao,AUS,M,GM,2524,1986,True
555,1407767,Jakob Vang Glud,DEN,M,GM,2524,1988,True
556,13601903,Nana Dzagnidze,GEO,F,GM,2524,1987,True
557,8608962,Yan Liu,CHN,M,GM,2524,2000,True
558,5702895,Li Tian Yeoh,MAS,M,IM,2523,1999,True
559,13602926,Giorgi Margvelashvili,GEO,M,GM,2523,1990,True
560,4197143,Mikhail Demidov,RUS,M,GM,2523,1992,True
561,4120965,Evgeny Prokopchuk,RUS,M,GM,2523,1978,True
562,931152,Boban Bogosavljevic,SRB,M,GM,2523,1988,True
563,24153729,Dmitriy Khegay,RUS,M,GM,2523,1997,True
564,4194128,Vitaliy Kiselev,RUS,M,GM,2522,1988,True
565,2012642,Grigory Serper,USA,M,GM,2522,1969,True
566,2070901,John M Burke,USA,M,GM,2522,2001,True
567,4655192,Ilja Zaragatski,GER,M,GM,2522,1985,True
568,5900212,Vasilios Kotronias,GRE,M,GM,2522,1964,True
569,12401820,Tuan Minh Tran,VIE,M,GM,2522,1997,True
570,700118,Csaba Horvath,HUN,M,GM,2522,1968,True
571,4151984,Jakov Geller,RUS,M,GM,2521,1986,True
572,4201990,Athanasios Mastrovasilis,GRE,M,GM,2521,1979,True
573,1910850,Jorge Viterbo Ferreira,POR,M,GM,2521,1994,True
574,24176460,Aleksey Sorokin,RUS,M,FM,2521,2000,True
575,922412,Nikola Djukic,MNE,M,GM,2521,1983,True
576,723762,Tamas Jr. Fodor,HUN,M,GM,2520,1991,True
577,3504727,Lelys Stanley Martinez Duany,CUB,M,GM,2520,1985,True
578,13701525,Anuar Ismagambetov,KAZ,M,GM,2520,1986,True
579,1000039,Gennadi Sosonko,NED,M,GM,2520,1943,True
580,700010,Zoltan Ribli,HUN,M,GM,2520,1951,True
581,12404675,Anh Khoi Nguyen,VIE,M,GM,2520,2002,True
582,3507815,Juan Carlos Obregon Rivero,CUB,M,GM,2520,1989,True
583,2911086,Martin Petrov,BUL,M,IM,2519,2000,True
584,1104306,Bartlomiej Macieja,POL,M,GM,2519,1977,True
585,15002187,Filip Pancevski,MKD,M,IM,2519,1988,True
586,2224267,Javier Moreno Carnero,ESP,M,GM,2519,1975,True
587,813613,Sabino Brunello,ITA,M,GM,2519,1989,True
588,3503321,Yuri Gonzalez Vidal,CUB,M,GM,2518,1981,True
589,15000290,Nikola Mitkov,MKD,M,GM,2518,1971,True
590,5019141,Sundar M. Shyam,IND,M,GM,2518,1992,True
591,753246,Adam Kozak,HUN,M,GM,2518,2002,True
592,4119991,Roman Ovetchkin,RUS,M,GM,2518,1973,True
593,400050,Murray G Chandler,NZL,M,GM,2518,1960,True
594,12800112,Sarunas Sulskis,LTU,M,GM,2518,1972,True
595,14602377,Alexander G Beliavsky,SLO,M,GM,2517,1953,True
596,1026356,Hugo Ten Hertog,NED,M,GM,2517,1994,True
597,1108760,Lukasz Cyborowski,POL,M,GM,2517,1980,True
598,13700278,Pavel Kotsur,KAZ,M,GM,2517,1974,True
599,615536,Aurelien Dunis,FRA,M,IM,2517,1979,True
600,2022320,Marc Arnold,USA,M,GM,2517,1992,True
601,4500016,Jaan Ehlvest,USA,M,GM,2517,1962,True
602,1700014,Ulf Andersson,SWE,M,GM,2516,1951,True
603,14101440,Alexander Berelowitsch,GER,M,GM,2516,1967,True
604,2100045,Darcy Lima,BRA,M,GM,2516,1962,True
605,13300016,Rafael A Vaganian,ARM,M,GM,2516,1951,True
606,4155351,Alexander Moskalenko,RUS,M,GM,2515,1988,True
607,5015197,Dronavalli Harika,IND,F,GM,2515,1991,True
608,4155890,Egor Krivoborodov,RUS,M,GM,2515,1989,True
609,2201500,Marc Narciso Dublan,ESP,M,GM,2515,1974,True
610,600113,Arnaud Hauchard,FRA,M,GM,2515,1971,True
611,2200074,Jordi Magem Badals,ESP,M,GM,2515,1967,True
612,13503758,Kirill Stupak,BLR,M,GM,2515,1990,True
613,12401153,Tuan Minh Le,VIE,M,IM,2514,1996,True
614,24183555,Nikita Afanasiev,RUS,M,GM,2514,2000,True
615,3407128,Pablo Salinas Herrera,CHI,M,GM,2514,1994,True
616,4128290,Bator Sambuev,CAN,M,GM,2514,1980,True
617,100137,Pablo Zarnicki,ARG,M,GM,2514,1972,True
618,4115333,Viacheslav V. Zakhartsov,RUS,M,GM,2514,1968,True
619,2021030,Robert Hungaski,USA,M,GM,2514,1987,True
620,1010697,Twan Burg,NED,M,GM,2514,1990,True
621,2000075,Maxim Dlugy,USA,M,GM,2513,1966,True
622,1122452,Marcin Tazbir,POL,M,GM,2513,1988,True
623,4402669,Andres Felipe Gallego Alcaraz,COL,M,GM,2512,1989,True
624,14900017,Lubomir Ftacnik,SVK,M,GM,2512,1957,True
625,2604922,Nikolay Noritsyn,CAN,M,IM,2512,1991,True
626,200018,Luc Winants,BEL,M,GM,2512,1963,True
627,13413937,Aydin Suleymanli,AZE,M,IM,2512,2005,True
628,4111990,Semen Khanin,RUS,M,IM,2511,1999,True
629,2300010,Helgi Olafsson,ISL,M,GM,2511,1956,True
630,14122286,Alexandr Triapishko,RUS,M,IM,2510,2000,True
631,696358,"Bellahcene,Bilel",ALG,M,GM,2510,1998,True
632,11600462,Maris Krakops,LAT,M,GM,2510,1978,True
633,960047,Luka Budisavljevic,SRB,M,IM,2510,2004,True
634,400181,Stuart C Conquest,ENG,M,GM,2510,1967,True
635,24183750,Sergei Lobanov,RUS,M,IM,2510,2001,True
636,2600170,Alexandre Lesiege,CAN,M,GM,2510,1975,True
637,2203138,Salvador G. Del Rio De Angelis,ESP,M,GM,2510,1976,True
638,4105109,Vladimir Burmakin,RUS,M,GM,2510,1967,True
639,616834,Fabien Libiszewski,FRA,M,GM,2510,1984,True
640,3405400,Ivan Morovic Fernandez,CHI,M,GM,2510,1963,True
641,8603642,Zhongyi Tan,CHN,F,GM,2510,1991,True
642,4400801,Alder Escobar Forero,COL,M,GM,2510,1977,True
643,1124552,Tomasz Warakomski,POL,M,GM,2510,1989,True
644,5078776,Harsha Bharathakoti,IND,M,GM,2509,2000,True
645,5201640,Oliver Barbosa,PHI,M,GM,2509,1986,True
646,3508129,Jose Angel Guerra Mendez,ESP,M,GM,2509,1988,True
647,1010824,Robin Swinkels,NED,M,GM,2509,1989,True
648,1206370,Gabriel Mateuta,ROU,M,IM,2509,1980,True
649,2037602,Michael Brown,USA,M,GM,2509,1997,True
650,2115824,Evandro Amorim Barbosa,BRA,M,GM,2509,1992,True
651,13002783,Zaw Htun Wynn,MYA,M,IM,2508,1982,True
652,8603189,Yunguo Wan,CHN,M,GM,2508,1990,True
653,3202305,David C Smerdon,AUS,M,GM,2508,1984,True
654,14400057,Bojan Kurajica,CRO,M,GM,2508,1947,True
655,4611268,Uwe Boensch,GER,M,GM,2508,1958,True
656,5011167,S. Arun Prasad,IND,M,GM,2507,1988,True
657,12513342,Aryan Gholami,IRI,M,GM,2507,2001,True
658,600164,Manuel Apicella,FRA,M,GM,2506,1970,True
659,4156021,Artem Iljin,RUS,M,GM,2506,1987,True
660,25002767,P Iniyan,IND,M,GM,2506,2002,True
661,605492,Igor-Alexandre Nataf,FRA,M,GM,2506,1978,True
662,8611572,Zhihang Xu,CHN,M,IM,2506,2001,True
663,13500031,Viacheslav Dydyshko,BLR,M,GM,2506,1949,True
664,2000091,Joel Benjamin,USA,M,GM,2506,1964,True
665,1048104,Max Warmerdam,NED,M,IM,2506,2000,True
666,4600037,Eric Lobron,GER,M,GM,2505,1960,True
667,2000237,Kenneth Rogoff,USA,M,GM,2505,1953,True
668,8605114,Tingjie Lei,CHN,F,GM,2505,1997,True
669,13600842,Alexandre Qashashvili,GEO,M,GM,2505,1975,True
670,14200880,Sergey Kayumov,UZB,M,GM,2505,1981,True
671,12803731,Tomas Laurusas,LTU,M,IM,2505,1996,True
672,921661,Alija Muratovic,SRB,M,GM,2505,1962,True
673,2602504,Pascal Charbonneau,CAN,M,GM,2505,1983,True
674,4101103,Marat Makarov,RUS,M,GM,2505,1963,True
675,4401190,Jaime Alexander Cuartas,COL,M,GM,2505,1975,True
676,2800039,Alon Greenfeld,ISR,M,GM,2504,1964,True
677,12511412,Amirreza Pourramezanali,IRI,M,GM,2504,1992,True
678,5007429,Magesh Chandran Panchanathan,IND,M,GM,2504,1983,True
679,13601784,Konstantine Shanava,GEO,M,GM,2504,1985,True
680,3803457,Renato Terry,PER,M,IM,2504,1992,True
681,700096,Andras Adorjan,HUN,M,GM,2504,1950,True
682,4902920,Dambasuren Batsuren,MGL,M,GM,2504,2004,True
683,14401487,Suat Atalik,SRB,M,GM,2504,1964,True
684,627143,Samy Shoker,EGY,M,GM,2504,1987,True
685,2000512,Alex Sherzer,USA,M,GM,2504,1971,True
686,1204580,Costica-Ciprian Nanu,ROU,M,GM,2503,1977,True
687,3508455,Luis Lazaro Aguero Jimenez,CUB,M,GM,2503,1991,True
688,8608156,Changren Dai,CHN,M,IM,2503,1999,True
689,2100819,Carlos Alejandro Martinez,BRA,M,IM,2503,1955,True
690,400033,Jon S Speelman,ENG,M,GM,2503,1956,True
691,4901266,Gombosuren Munkhgal,MGL,M,GM,2502,1988,True
692,1121219,Pawel Czarnota,POL,M,GM,2502,1988,True
693,7105029,Novendra Priasmoro,INA,M,GM,2502,1999,True
694,4182596,Evgeny A. Levin,RUS,M,GM,2502,1990,True
695,1200020,Mihail Marin,ROU,M,GM,2502,1965,True
696,4119231,Petr Kiriakov,RUS,M,GM,2502,1975,True
697,4400704,Joshua Daniel Ruiz Castillo,COL,M,GM,2502,1997,True
698,13401718,Djakhangir Agaragimov,AZE,M,GM,2502,1986,True
699,12809390,Paulius Pultinevicius,LTU,M,GM,2501,2001,True
700,2800802,Arthur Kogan,ISR,M,GM,2501,1974,True
701,603252,Anatoly Vaisser,FRA,M,GM,2501,1949,True
702,13500023,Andrei Kovalev,BLR,M,GM,2501,1961,True
703,5024854,Das Debashis,IND,M,GM,2501,1993,True
704,2907712,Ivajlo Enchev,BUL,M,GM,2501,1989,True
705,24176702,Timur Fakhrutdinov,RUS,M,FM,2501,2001,True
706,11602945,Toms Kantans,LAT,M,GM,2501,1994,True
707,14501228,Davor Rogic,CRO,M,GM,2500,1971,True
708,927040,Veljko Jeremic,SRB,M,GM,2500,1985,True
709,13700090,Dinara Saduakassova,KAZ,F,IM,2500,1996,True
710,4124340,A. Shtanchaev,RUS,M,IM,2500,1975,True
711,1106880,Piotr Bobras,POL,M,GM,2500,1977,True
712,615013,Anthony Wirig,FRA,M,GM,2500,1983,True
713,400130,Michael F Stean,ENG,M,GM,2500,1953,True
714,24113441,Vladislav Nozdrachev,RUS,M,IM,2500,1992,True
715,13600036,Maia Chiburdanidze,GEO,F,GM,2500,1961,True
716,2804140,Vitali Golod,ISR,M,GM,2500,1971,True
717,2252627,Daniel Alsina Leal,ESP,M,GM,2500,1988,True
718,4140664,Jaroslav Prizant,RUS,M,IM,2500,1983,True
719,611190,Jean-Noel Riff,FRA,M,GM,2499,1981,True
720,13600028,Tamaz Giorgadze,GEO,M,GM,2499,1947,True
721,13500767,Aliaksei Charnushevich,FRA,M,GM,2499,1978,True
722,4170962,Nikolay Konovalov,RUS,M,GM,2498,1989,True
723,2905434,Krasimir Rusev,BUL,M,GM,2498,1983,True
724,742910,Balazs Csonka,HUN,M,IM,2498,1997,True
725,13700952,Alibek Ibragimov,KAZ,M,GM,2498,1968,True
726,900125,Branko Damljanovic,SRB,M,GM,2498,1961,True
727,3804623,Deivy Vera Siguenas,PER,M,GM,2497,1992,True
728,4159659,Sergei Yudin,RUS,M,GM,2497,1986,True
729,914517,Miloje Ratkovic,SRB,M,IM,2497,1996,True
730,2900041,Vasil Spasov,BUL,M,GM,2497,1971,True
731,1112848,Krzysztof Jakubowski,POL,M,GM,2497,1983,True
732,2000105,Nick De Firmian,USA,M,GM,2496,1957,True
733,903124,Aleksandar Kovacevic,SRB,M,GM,2496,1974,True
734,1046730,Casper Schoppen,NED,M,GM,2496,2002,True
735,720852,Laszlo Gonda,HUN,M,GM,2496,1988,True
736,14110482,Igor Smirnov,UKR,M,GM,2496,1987,True
737,4102711,Sergey Janovsky,RUS,M,GM,2496,1960,True
738,705098,Florian Kaczur,HUN,M,IM,2495,1998,True
739,2600013,Kevin Spraggett,CAN,M,GM,2495,1954,True
740,1003623,David Klein,NED,M,GM,2495,1993,True
741,1040634,Robby Kevlishvili,NED,M,IM,2495,2001,True
742,1005286,Maarten Solleveld,NED,M,GM,2495,1979,True
743,3501728,Julio Becerra Rivero,USA,M,GM,2495,1973,True
744,4901045,Bayarsaikhan Gundavaa,MGL,M,GM,2495,1989,True
745,4125282,Andrey Orlov,RUS,M,GM,2495,1977,True
746,737119,Gabor Nagy,HUN,M,GM,2495,1994,True
747,12512214,Sarasadat Khademalsharieh,IRI,F,IM,2494,1997,True
748,4198026,Alina Kashlinskaya,RUS,F,IM,2494,1993,True
749,708003,Adam Horvath,HUN,M,GM,2494,1981,True
750,916366,Mihajlo Stojanovic,SRB,M,GM,2494,1977,True
751,400106,David R Norwood,AND,M,GM,2494,1968,True
752,303739,Tomas Oral,CZE,M,GM,2494,1977,True
753,2012529,Eugene Perelshteyn,USA,M,GM,2494,1980,True
754,24171735,Andrey Drygalov,RUS,M,IM,2493,1999,True
755,8614733,Qi b Chen,CHN,M,IM,2493,2000,True
756,3205207,Max Illingworth,AUS,M,GM,2493,1992,True
757,1100106,Jacek Gdanski,POL,M,GM,2493,1970,True
758,14100053,Vereslav S Eingorn,UKR,M,GM,2493,1956,True
759,1111078,Rafal Antoniewski,POL,M,GM,2493,1980,True
760,4120213,Andrei Belozerov,RUS,M,GM,2493,1977,True
761,4600088,Gerald Hertneck,GER,M,GM,2493,1963,True
762,2015315,Alexander Stripunsky,USA,M,GM,2492,1970,True
763,4159985,Alexander Zabotin,RUS,M,IM,2492,1986,True
764,300535,Jan Votava,CZE,M,GM,2492,1974,True
765,3814017,Kevin Joel Cori Quispe,PER,M,GM,2492,1999,True
766,12521604,Shahin Lorparizangeneh,IRI,M,GM,2492,1999,True
767,4162080,Alexey Reshetnikov,RUS,M,IM,2492,1988,True
768,14602296,Matej Sebenik,SLO,M,GM,2491,1983,True
769,3500799,Kevel Oliva Castaneda,CUB,M,GM,2491,1994,True
770,12400246,Minh Hoang Pham,VIE,M,IM,2491,1978,True
771,5105269,Manuel Leon Hoyos,MEX,M,GM,2491,1989,True
772,2805340,Ilya Khmelniker,ISR,M,GM,2491,1985,True
773,8602727,Lufei Ruan,CHN,F,WGM,2491,1987,True
774,627089,Andrei Sokolov,FRA,M,GM,2490,1963,True
775,13401416,Ulvi Sadikhov,AZE,M,GM,2490,1998,True
776,937614,Milos Roganovic,SRB,M,GM,2490,1991,True
777,4167406,Artem Chernobay,RUS,M,GM,2490,1989,True
778,4401824,Sergio E Barrientos,COL,M,GM,2490,1986,True
779,900230,Aleksandar Matanovic,SRB,M,GM,2490,1930,True
780,24171743,Sergey Drygalov,RUS,M,IM,2490,1999,True
781,203882,Alexandre Dgebuadze,BEL,M,GM,2490,1971,True
782,1005030,Martijn Dambacher,NED,M,GM,2489,1979,True
783,4136209,Dzhakay Dzhakaev,RUS,M,GM,2489,1980,True
784,318299,Martin Petr,CZE,M,GM,2489,1988,True
785,900885,Dragisa Blagojevic,MNE,M,GM,2489,1966,True
786,13400436,Javad Maharramzade,AZE,M,IM,2489,1976,True
787,811424,Alexander Zlochevskij,RUS,M,GM,2489,1963,True
788,4176847,Eduard Gorovykh,RUS,M,GM,2488,1990,True
789,2301318,Gudmundur Kjartansson,ISL,M,IM,2488,1988,True
790,720232,Miklos Nemeth,HUN,M,IM,2488,1986,True
791,5804418,Jingyao Tin,SGP,M,IM,2487,2000,True
792,14104059,Denis Kovalev,UKR,M,IM,2487,1982,True
793,3600017,Carlos S. Matamoros Franco,ECU,M,GM,2487,1966,True
794,7900872,Adlane Arab,ALG,M,IM,2487,1980,True
795,2613280,Razvan Preotu,CAN,M,GM,2487,1999,True
796,916412,Branko Tadic,SRB,M,GM,2487,1973,True
797,2005492,Alex Yermolinsky,USA,M,GM,2486,1958,True
798,4145097,Vladimir Zakhartsov,RUS,M,GM,2486,1997,True
799,3500012,Walter Arencibia Rodriguez,CUB,M,GM,2486,1967,True
800,4121759,Sergey Klimov,RUS,M,GM,2486,1979,True
801,8601283,Xue Zhao,CHN,F,GM,2486,1985,True
802,13400215,Cemil Aghamaliyev,TUR,M,GM,2485,1974,True
803,8607206,Zhonghan Ma,CHN,M,IM,2485,1995,True
804,14200040,Sergey Zagrebelny,UZB,M,GM,2485,1965,True
805,4100565,Nikolai V Krogius,RUS,M,GM,2485,1930,True
806,3518388,Arnaldo Fernandez De La Vara,CUB,M,IM,2485,1999,True
807,15000605,Trajko Nedev,MKD,M,GM,2485,1973,True
808,3507424,Ermes Espinosa Veloz,CUB,M,GM,2485,1987,True
809,240990,Daniel Dardha,BEL,M,IM,2485,2005,True
810,3203824,Raymond Song,TPE,M,IM,2485,1994,True
811,12804444,Titas Stremavicius,LTU,M,GM,2485,1998,True
812,817570,Danyyil Dvirnyy,ITA,M,GM,2485,1990,True
813,13701703,Rustam Khusnutdinov,KAZ,M,GM,2484,1987,True
814,2024322,Daniel Ludwig,USA,M,IM,2484,1990,True
815,1100033,Robert Kuczynski,POL,M,GM,2484,1966,True
816,3204405,Moulthun Ly,AUS,M,GM,2484,1991,True
817,3000010,Andres Rodriguez Vila,URU,M,GM,2484,1973,True
818,12100196,Mohammed AL-Sayed,QAT,M,GM,2484,1981,True
819,14500124,Goran Dizdar,CRO,M,GM,2483,1958,True
820,25006479,Karthik Venkataraman,IND,M,GM,2483,1999,True
821,10600043,Fouad El Taher,EGY,M,IM,2483,1965,True
822,1900072,Luis Galego,POR,M,GM,2483,1966,True
823,4100379,Semen I. Dvoirys,RUS,M,GM,2483,1958,True
824,642274,Adrien Demuth,FRA,M,GM,2483,1991,True
825,2904292,Dejan Bojkov,BUL,M,GM,2483,1977,True
826,4134974,Nadezhda Kosintseva,RUS,F,GM,2483,1985,True
827,4601718,Michael Bezold,GER,M,GM,2483,1972,True
828,5101174,Jose Gonzalez Garcia,ESP,M,GM,2483,1973,True
829,2047896,Kayden Troff,USA,M,GM,2483,1998,True
830,7900660,Mohamed Haddouche,ALG,M,GM,2483,1984,True
831,1700588,Slavko Cicak,SWE,M,GM,2482,1969,True
832,1011014,Daan Brandenburg,NED,M,GM,2482,1987,True
833,3800032,Henry Urday,PER,M,GM,2482,1967,True
834,8600660,Shaoteng Yu,CHN,M,GM,2482,1979,True
835,5012414,Kore Akshayraj,IND,M,GM,2482,1988,True
836,24198455,Arseniy Nesterov,RUS,M,GM,2482,2003,True
837,742570,Mate Bagi,HUN,M,IM,2481,1995,True
838,3507777,Arian Gonzalez Perez,FID,M,GM,2481,1988,True
839,4169786,Pavel Potapov,RUS,M,GM,2481,1990,True
840,2007770,Boris Kreiman,USA,M,GM,2481,1976,True
841,13300512,Melikset Khachiyan,USA,M,GM,2481,1970,True
842,922692,Dalibor Stojanovic,BIH,M,GM,2481,1983,True
